Video Claim Raw Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjustment Type,Country,Day,Video ID,Video Channel ID,Asset ID,Asset Channel ID,Asset Title,Asset Labels,Asset Type,Custom ID,ISRC,UPC,GRID,Artist,Album,Label,Claim Type,Content Type,Offer,Owned Views,Monetized Views : Audio,Monetized Views : Audio Visual,Monetized Views,YouTube Revenue Split,Partner Revenue : Pro Rata,Partner Revenue : Per Sub Min,Partner Revenue
None,AE,20210201,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A603177631890547,,Eye Liner,VCOI,Sound Recording,INV772001017,INV772001017,6.16968E+11,,Harsh Virk,Eye Liner,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000294,0.000162,0.000351,0.000351
None,AE,20210201,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210201,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000294,0.000162,0.000351,0.000351
None,AE,20210201,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210201,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000294,0.000162,0.000351,0.000351
None,AE,20210201,5KzenUs2gJM,ywVmq412AUNRtM5IcR3rbg,A554986383502591,,Hare Rama Hare Krishna Dhoon,SOOR,Sound Recording,INS360000043,INS360000043,6.44825E+11,,Sadhana Sargam,Hare Rama Hare Krishna Dhoon,Soor Mandir,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,5NCb-oKJO7c,TBKQFHYYsl02IwN18MK7_Q,A152978071292402,TBKQFHYYsl02IwN18MK7_Q,नया साल खुशियों से भर देगा ये भजन : Shirdi Mein Mere Baba : 2021 Sai Baba Bhajan : Sai Baba Song,,Music Video,5NCb-oKJO7c,,,,Ravi Chander,,JMD Evens & Music,Audio-Visual,Partner-provided,YouTube Premium Family monthly,1,1,0,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210201,6DyPGUUu7OI,8jOwPNbFd_npvmpDLslZLw,A923175039998527,,Ma Muje Apne Aachal,"CC_EXCLUSION_DISTRIBUTOR_ONLY,SOOR",Sound Recording,INS360800068,INS360800068,6.44825E+11,,"Pamela Jain, Satish Dehra, Kishor Manraja",Maa Baap,Soor Mandir,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210201,6Ei9Zsb2dd4,8PQrNRzBOcOiVI7ZWGfXNg,A662399883574246,,Jaan Jaan Jaitu,ENT10,Sound Recording,USDCH1040630,USDCH1040630,6.44825E+11,,"Pawan Singh, Alka Jha",Jai Hind,Enterr10 Music Bhojpuri,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000897,0.000494,0.001063,0.001063
None,AE,20210201,6buE1w2a_bo,1Ekm042kfOFJyKaTIYOVIA,A889069626942095,1Ekm042kfOFJyKaTIYOVIA,#VIDEO   लईकी धोकेबाज़   Ritesh Pandey   Laiki Dhokebaaz   Antra Singh   Hit Song Ft  Chandani Singh,AADI,Music Video,PHU0tNKYdjc,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,6kcSA3UGx54,GPBgBHGdmr1VSaK_3Oitqw,A596296821670486,GPBgBHGdmr1VSaK_3Oitqw,Dheere Dheere Aap Mere Full Song,,Art Track,USDCH1032199,USDCH1032199,6.12292E+11,,"Sadhna Sargam,Udit Narayan",,NH Studioz,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,6rddABU9ynI,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210201,72iZZEO-HIY,7dOkV06j5S77L7DL-CNM9A,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.006576,0.003618,0.007782,0.007782
None,AE,20210201,7_g_GFxXxCw,Ddl6g8AYKZcJh-HqxTDSIA,A222612580076732,,Biscuit Duba Ke,ENT10,Sound Recording,USDCH1040601,USDCH1040601,6.44825E+11,,"Khesari Lal Yadav, Priyanka Singh",Bhag Khesari Bhag,Enterr10 Music Bhojpuri,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00141,0.000776,0.001669,0.001669
None,AE,20210201,7_g_GFxXxCw,Ddl6g8AYKZcJh-HqxTDSIA,A796678032876754,,Muswe Jaisan Olhab Ho,ENT10,Sound Recording,USDCH1040605,USDCH1040605,6.44825E+11,,"Khesari Lal Yadav, Priyanka Singh",Bhag Khesari Bhag,Enterr10 Music Bhojpuri,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00141,0.000776,0.001669,0.001669
None,AE,20210201,7lvGnJ5FAls,Z7CFk8IDyyjBZG9LHgskJg,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210201,7lvGnJ5FAls,Z7CFk8IDyyjBZG9LHgskJg,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,2,0,2,2,0.013484,0.00742,0.016096,0.016096
None,AE,20210201,7lvGnJ5FAls,Z7CFk8IDyyjBZG9LHgskJg,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210201,7zrdbzvPCt4,HWfAuT1j7bTLXTIBcY_l6w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210201,7zrdbzvPCt4,HWfAuT1j7bTLXTIBcY_l6w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.001127,0.00062,0.000652,0.000652
None,AE,20210201,8L7LyRpARxY,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210201,8L7LyRpARxY,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Student monthly,1,1,0,1,0.005554,0.003055,0.004809,0.004809
None,AE,20210201,8LMUCF3KK4c,nVeMAz08o28YRu-HpIoI4g,A651814663063816,nVeMAz08o28YRu-HpIoI4g,Aihe More Raja,,Music Video,8LMUCF3KK4c,,,,Ankush Raja & Shilpi Raj,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,8iLMpOiMGeY,LOOKSanJaLWlpN0GOFyfHA,A631352662413729,,Allah Hi Janta Hai,SAVPL,Sound Recording,INV581840188,INV581840188,1.91766E+11,,Gulam Sabir,Ajmer Bhi Madina Hai,Shree Cassettes,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,8r7tELOyRtw,XORBdm4-ahxpPp94LiN8sA,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210201,8zlPyPh-Pn8,WYWJYPMdD1I22WmC4Slimg,A354507602543755,,Chuye Ready Water Se Pani,MARS,Sound Recording,USDCH1041432,USDCH1041432,6.30808E+11,,"Nagendra Ujala, Antra  Singh Priyanka",Chuye Ready Water Se Pani,Awantika Music,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,9cnxMROzv9c,fsZ89oTD7mxkF6aiuLXk0g,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,9cnxMROzv9c,fsZ89oTD7mxkF6aiuLXk0g,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,9cnxMROzv9c,fsZ89oTD7mxkF6aiuLXk0g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210201,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210201,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210201,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,A-HvlYJTjDI,byKV7K3VIszzFBXqzF7Bew,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,AFRsu3zvuWw,1Ekm042kfOFJyKaTIYOVIA,A221667607785898,1Ekm042kfOFJyKaTIYOVIA,"#VIDEO | तहार कॉल रिकॉर्डिंग रखले बानी जान हो | #Ajeet Anand , #Antra Singh | New Bhojpuri Song 2020",AADI,Music Video,CjyaBPiVZwA,,,,Ajeet,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,AmTFOfCTSLI,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.006576,0.003618,0.007782,0.007782
None,AE,20210201,BU_2LEkJzXE,mtiVuZJJU2A9CT7zOt7VRQ,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210201,BZV5SL_KOdA,M3uqOKNaKZYkRYzeO_5Gsw,A732360870977025,,Zinda Rahy Tou KIa Mar Jayen TOu Kia,RIC,Sound Recording,USDCH1032722,USDCH1032722,6.12292E+11,,M Ashraf,kharidaar,T.R.C. Studios,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210201,B_UKOor5ULU,fsZ89oTD7mxkF6aiuLXk0g,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,B_UKOor5ULU,fsZ89oTD7mxkF6aiuLXk0g,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,B_UKOor5ULU,fsZ89oTD7mxkF6aiuLXk0g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.00045,0.000248,0.000538,0.000538
None,AE,20210201,Bs3jUd9JjxE,AAs-813_wjyfk35rHw4CjA,A639086142352495,AAs-813_wjyfk35rHw4CjA,4709 hamtumare ha paphu ji,SAVPL,Music Video,Bs3jUd9JjxE,,,,,,,Audio-Visual,Partner-provided,YouTube Music Individual monthly,1,0,1,1,0.012387,0.006813,0.007165,0.007165
None,AE,20210201,C-Q1vKj7uAo,bhCZ-87uZ1lwNjXuRih6vg,A191472069812264,,Palan Hili Raani,TFB,Sound Recording,INV582033128,INV582033128,1.91766E+11,,Pappu Pyare,Palang Hili Rani,Team Films,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,CLPOCYeMqms,ykVlPaseztyJ9oOegO8uFw,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,CLROvgS3MKQ,3LVg5ImVnfqGJEZmEuDJIg,A735790612364952,3LVg5ImVnfqGJEZmEuDJIg,Hindi_Sad_Songs | बेवफाई_का_सबसे_दर्द_भरा_गीत | हिन्दी_दर्द_भरे_गीत Main Mar Hi Jaungi #BEWAFA,,Music Video,CLROvgS3MKQ,,,,sai recordds,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,CXl8jyEK0fA,aMO9C4qjhgpPUC8oH1cQMg,A268603494914315,,Ve Gujjra Veh.,RIC,Sound Recording,USDCH1033257,USDCH1033257,6.12292E+11,,Various Artists,Gabru Punjab,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,Ch65vaTrXAw,YIeA3TXpYKhaRwXN6qHE8w,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,D4EC-R7Oi5U,y9Td1yEiJxbK2AljjAvZFw,A363227030162678,,Rabbaa Main Kya Karoon,VCOI,Sound Recording,INV772001003,INV772001003,6.30808E+11,,"Dev Chugh, Arjun Sharma",Rabbaa Main Kya Karoon,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000494,0.000272,0.000585,0.000585
None,AE,20210201,D4EC-R7Oi5U,y9Td1yEiJxbK2AljjAvZFw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000494,0.000272,0.000585,0.000585
None,AE,20210201,D4EC-R7Oi5U,y9Td1yEiJxbK2AljjAvZFw,A502870529648166,,Kasoor Ki Hai Mera,VCOI,Sound Recording,INV772001002,INV772001002,6.30808E+11,,"Vineet Gaba, Arjun Sharma",Kasoor Ki Hai Mera,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000494,0.000272,0.000585,0.000585
None,AE,20210201,D4EC-R7Oi5U,y9Td1yEiJxbK2AljjAvZFw,A672902708669822,,Pyar Naal Rakhein,VCOI,Sound Recording,INV772001005,INV772001005,6.30808E+11,,"Aalam Singh, Arjun Sharma",Pyar Naal Rakhein,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000494,0.000272,0.000585,0.000585
None,AE,20210201,DK0B0hM0nbs,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210201,DK0B0hM0nbs,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210201,DcFvmlJt-jY,ymsd_2t-xTG_fCMyoiGThw,A217600678209494,ymsd_2t-xTG_fCMyoiGThw,HARI SUNDER NANDA MUKUNDA,AOL,Art Track,INS641201109,INS641201109,7.11099E+11,,RISHI NITYAPRAGYAN,,The Art Of Living,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,DdOUd25LtZQ,U1r97baEf3JJI5fY6NtMpA,A268603494914315,,Ve Gujjra Veh.,RIC,Sound Recording,USDCH1033257,USDCH1033257,6.12292E+11,,Various Artists,Gabru Punjab,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,2,0,2,2,0.019728,0.010852,0.023344,0.023344
None,AE,20210201,DdOUd25LtZQ,U1r97baEf3JJI5fY6NtMpA,A268603494914315,,Ve Gujjra Veh.,RIC,Sound Recording,USDCH1033257,USDCH1033257,6.12292E+11,,Various Artists,Gabru Punjab,T.R.C. Studios,Audio,UGC,YouTube Premium Family monthly,4,0,4,4,0.026968,0.014836,0.032183,0.032183
None,AE,20210201,DoQ2_2OnQo8,AAs-813_wjyfk35rHw4CjA,A143762380884580,AAs-813_wjyfk35rHw4CjA,Teriyan Charna Vich Meri Ardas Data || Album Name: Aas Rakho Satguru Ki,SAVPL,Music Video,DoQ2_2OnQo8,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,ELeSkfnVAFk,dJD0FtLLe8fIIv6LqzRgRw,A237948708660376,,Om Namah Shiway,TFB,Sound Recording,INV581704703,INV581704703,1.91766E+11,,Chandan Singh Guddu,Chhod Ke Tu Aja Kailash,Team Film,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,EYv7z-zvb68,xvMQ15NbXxMU1vK2mPQPeA,A363227030162678,,Rabbaa Main Kya Karoon,VCOI,Sound Recording,INV772001003,INV772001003,6.30808E+11,,"Dev Chugh, Arjun Sharma",Rabbaa Main Kya Karoon,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000898,0.000494,0.001063,0.001063
None,AE,20210201,EYv7z-zvb68,xvMQ15NbXxMU1vK2mPQPeA,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000898,0.000494,0.001063,0.001063
None,AE,20210201,EYv7z-zvb68,xvMQ15NbXxMU1vK2mPQPeA,A502870529648166,,Kasoor Ki Hai Mera,VCOI,Sound Recording,INV772001002,INV772001002,6.30808E+11,,"Vineet Gaba, Arjun Sharma",Kasoor Ki Hai Mera,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000898,0.000494,0.001063,0.001063
None,AE,20210201,EYv7z-zvb68,xvMQ15NbXxMU1vK2mPQPeA,A672902708669822,,Pyar Naal Rakhein,VCOI,Sound Recording,INV772001005,INV772001005,6.30808E+11,,"Aalam Singh, Arjun Sharma",Pyar Naal Rakhein,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000898,0.000494,0.001063,0.001063
None,AE,20210201,EdsrPVdURsQ,LgjcqzTFe4EuaDHuJYsRIw,A651318815236867,,Ajmer Meri Manzil Baghdad,SAVPL,Sound Recording,INV581840225,INV581840225,1.91766E+11,,Nizami Brothers,Tere Karam Se Khwaja,Shree Cassettes,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,Eo0dqFENrQs,OncKNC2jh0Khic-qx14Daw,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210201,F5gU2NAKPA4,7O1AmaWhFxfZCR7MUFRsKw,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210201,FB7qyKjEsUo,k3plMzqJ-nTseJJsRcyiqA,A203508742111405,k3plMzqJ-nTseJJsRcyiqA,"""माटी के पुतले तुझे कितना"" Mati Ke Putle Tujhe Kitna | Maa Tere Doodh Ka Haq | Asid Irfan Sabri",TNDMS,Music Video,FB7qyKjEsUo,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210201,FgM2fRdRiJk,Y4ae8RdMBuPXMgzXBfR0SA,A150883492264489,Y4ae8RdMBuPXMgzXBfR0SA,Lambi gadi |  Tera bhai Paul x  Mcee parth x Veer army | Rap song 2019,TNDM5,Music Video,FgM2fRdRiJk,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
